geoid,county,lat,lng,pop
060670032022,Sacramento,38.5177726,-121.4331765,1233
060670032023,Sacramento,38.513347,-121.4322972,1346
060670032024,Sacramento,38.5223602,-121.4306558,1235
060670032031,Sacramento,38.5140025,-121.4157556,1143
060670032032,Sacramento,38.5125338,-121.4209647,1831
060670032041,Sacramento,38.5205528,-121.4237125,1713
060670032042,Sacramento,38.5205639,-121.4171662,1257
060670032043,Sacramento,38.5206126,-121.4117604,2281
060670033001,Sacramento,38.5331332,-121.4999734,1081
060670033002,Sacramento,38.5257513,-121.5010778,1681
060670033003,Sacramento,38.5289073,-121.5084987,1904
060670034001,Sacramento,38.5145356,-121.5034502,1204
060670034002,Sacramento,38.5180504,-121.5100482,1315
060670034003,Sacramento,38.5102294,-121.5111244,1911
060670035011,Sacramento,38.533337,-121.4844722,718
060670035012,Sacramento,38.5315017,-121.4907627,1250
060670035013,Sacramento,38.5367316,-121.4896296,479
060670035021,Sacramento,38.5265488,-121.4884326,1438
060670035022,Sacramento,38.522755,-121.4927447,1041
060670035023,Sacramento,38.5229265,-121.4834299,588
060670036001,Sacramento,38.5360027,-121.4786969,1689
060670036002,Sacramento,38.5282332,-121.4767377,834
060670037001,Sacramento,38.5294559,-121.4687976,2162
060670037002,Sacramento,38.5376652,-121.4727192,776
060670037003,Sacramento,38.5373899,-121.4676413,1783
060670038001,Sacramento,38.5100989,-121.4937864,2308
060670038002,Sacramento,38.5031173,-121.4860901,1220
060670038003,Sacramento,38.4974914,-121.4869025,1108
060670038004,Sacramento,38.4976128,-121.4982451,793
060670039001,Sacramento,38.5360488,-121.511654,1162
060670039002,Sacramento,38.5270427,-121.5164292,1209
060670039003,Sacramento,38.5305748,-121.5227129,1325
060670040051,Sacramento,38.5020489,-121.5313242,1131
060670040052,Sacramento,38.5098865,-121.530336,734
060670040053,Sacramento,38.5088357,-121.5362526,1474
060670040054,Sacramento,38.5144432,-121.538302,1036
060670040061,Sacramento,38.5178388,-121.5257807,1441
060670040062,Sacramento,38.511666,-121.5256976,1554
060670040063,Sacramento,38.5018335,-121.5247755,1256
060670040064,Sacramento,38.500563,-121.5204647,971
060670040081,Sacramento,38.4923431,-121.5439972,2110
060670040082,Sacramento,38.4880578,-121.5468244,1227
060670040111,Sacramento,38.4814906,-121.5273561,1197
060670040112,Sacramento,38.4792994,-121.5281406,2063
060670040121,Sacramento,38.4777475,-121.5128834,681
060670040122,Sacramento,38.4782739,-121.5403598,2045
060670040123,Sacramento,38.4751271,-121.5159867,1358
060670040131,Sacramento,38.5005742,-121.5120907,1629
060670040132,Sacramento,38.4875606,-121.509484,2282
060670040141,Sacramento,38.5195939,-121.518583,967
060670040142,Sacramento,38.5104928,-121.5190155,1360
060670040151,Sacramento,38.5054886,-121.5443363,1962
060670040152,Sacramento,38.5005114,-121.5400727,754
060670040153,Sacramento,38.4996774,-121.5494761,1270
060670040161,Sacramento,38.5059236,-121.5522868,1819
060670040171,Sacramento,38.489451,-121.530857,1422
060670040172,Sacramento,38.4836553,-121.5389632,1163
060670040181,Sacramento,38.4958447,-121.5372904,2080
060670040182,Sacramento,38.4941657,-121.5286464,970
060670040191,Sacramento,38.487461,-121.5206847,2010
060670040192,Sacramento,38.4860211,-121.5277751,1218
060670040201,Sacramento,38.4916335,-121.5181566,1481
060670040202,Sacramento,38.4834559,-121.5146121,935
060670041001,Sacramento,38.4990491,-121.4769885,2655
060670041002,Sacramento,38.5152719,-121.479961,1302
060670041003,Sacramento,38.506133,-121.478728,1557
060670042011,Sacramento,38.4854175,-121.4946238,1129
060670042012,Sacramento,38.4871893,-121.5020239,3284
060670042013,Sacramento,38.4924381,-121.4969817,1696
060670042021,Sacramento,38.492865,-121.486264,1861
060670042022,Sacramento,38.4853119,-121.4899854,2673
060670042023,Sacramento,38.4859116,-121.4839711,1509
060670042031,Sacramento,38.4918231,-121.4757313,3088
060670042032,Sacramento,38.4851116,-121.473241,3246
060670043011,Sacramento,38.4784157,-121.4913057,2727
060670043012,Sacramento,38.4793501,-121.4836199,1361
060670043013,Sacramento,38.4781299,-121.4980261,2409
060670043021,Sacramento,38.4776766,-121.4729218,2145
060670043022,Sacramento,38.4734287,-121.4940566,2471
060670044011,Sacramento,38.5371859,-121.4519837,729
060670044012,Sacramento,38.533183,-121.4510279,1269
060670044013,Sacramento,38.5281565,-121.4476769,1111
060670044014,Sacramento,38.52784,-121.4537032,737
060670044021,Sacramento,38.535782,-121.4571212,1049
060670044022,Sacramento,38.5285334,-121.4604779,2014
060670044023,Sacramento,38.5358007,-121.4617433,1219
060670045011,Sacramento,38.5175567,-121.4735463,1632
060670045012,Sacramento,38.5187871,-121.4673571,2077
060670045021,Sacramento,38.5027737,-121.4679116,1099
060670045022,Sacramento,38.505757,-121.4608589,1808
060670045023,Sacramento,38.4989803,-121.4545684,2162
060670046021,Sacramento,38.5204869,-121.4585475,2464
060670046022,Sacramento,38.5201068,-121.4632183,970
060670046023,Sacramento,38.513105,-121.459976,2413
060670046031,Sacramento,38.5222776,-121.4522763,964
060670046032,Sacramento,38.5221398,-121.4452401,2002
060670046041,Sacramento,38.5177976,-121.4521855,757
060670046042,Sacramento,38.5147239,-121.443385,2941
060670046043,Sacramento,38.5131384,-121.4521551,1240
060670047011,Sacramento,38.4999205,-121.4457746,1974
060670047012,Sacramento,38.5003716,-121.4360983,1928
060670047021,Sacramento,38.5073621,-121.4401575,1848
060670047022,Sacramento,38.506478,-121.4467841,1253
060670047023,Sacramento,38.5067425,-121.4536618,1806
060670048011,Sacramento,38.5065376,-121.4307952,1457
060670048012,Sacramento,38.5066307,-121.4248633,1107
060670048013,Sacramento,38.5066101,-121.4194085,1783
060670048014,Sacramento,38.5070846,-121.4127513,1492
060670048021,Sacramento,38.4991522,-121.423882,3595
060670048022,Sacramento,38.5000051,-121.4135195,1676
060670049041,Sacramento,38.4925803,-121.4508814,1637
060670049042,Sacramento,38.4862212,-121.4409354,3233
060670049043,Sacramento,38.4844198,-121.4486558,1375
060670049061,Sacramento,38.4777928,-121.4559437,1772
060670049062,Sacramento,38.4785264,-121.4627693,1725
060670049071,Sacramento,38.4843601,-121.4563011,1999
060670049072,Sacramento,38.4888427,-121.4567113,436
060670049081,Sacramento,38.4904351,-121.4668028,1486
060670049082,Sacramento,38.4846301,-121.4620461,1191
060670049083,Sacramento,38.4916454,-121.4610628,2403
060670049091,Sacramento,38.4757042,-121.4297556,653
060670049092,Sacramento,38.4790209,-121.4346839,1907
060670049101,Sacramento,38.4785982,-121.4492277,1410
060670049102,Sacramento,38.474971,-121.4420396,1838
060670049103,Sacramento,38.4777793,-121.4423346,1502
060670050021,Sacramento,38.4928926,-121.4331928,2539
060670050022,Sacramento,38.484783,-121.4299365,1733
060670050023,Sacramento,38.4781772,-121.414747,2789
060670050031,Sacramento,38.4837771,-121.417844,1302
060670050032,Sacramento,38.4880118,-121.4194585,1246
060670050033,Sacramento,38.493021,-121.4220739,1826
060670050041,Sacramento,38.4940798,-121.4123137,1496
060670050042,Sacramento,38.4893508,-121.4117418,1462
060670050043,Sacramento,38.4842363,-121.4110355,1678
060670051011,Sacramento,38.4918999,-121.4041363,2401
060670051012,Sacramento,38.4864246,-121.399803,2633
060670051021,Sacramento,38.4925382,-121.385914,2712
060670051022,Sacramento,38.488296,-121.3824093,1803
060670052011,Sacramento,38.5576321,-121.4150501,933
060670052012,Sacramento,38.559781,-121.4229038,2577
060670052021,Sacramento,38.5618068,-121.3864081,1286
060670052022,Sacramento,38.555981,-121.4073527,696
060670052023,Sacramento,38.5594533,-121.3992416,1599
060670052041,Sacramento,38.5533313,-121.3990134,837
060670052042,Sacramento,38.5498822,-121.3954029,1391
060670052043,Sacramento,38.5485665,-121.3815234,1281
060670052044,Sacramento,38.5509232,-121.3883892,658
060670052045,Sacramento,38.5540583,-121.3845566,412
060670052051,Sacramento,38.5368634,-121.3951952,1532
060670052052,Sacramento,38.5534784,-121.4038422,1844
060670053011,Sacramento,38.5943975,-121.4946362,1241
060670053012,Sacramento,38.5833883,-121.4562339,598
060670053013,Sacramento,38.5882161,-121.4681516,238
060670054021,Sacramento,38.5867387,-121.4294532,1594
060670054022,Sacramento,38.5971203,-121.4378081,1438
060670054031,Sacramento,38.5686152,-121.413696,1045
060670054032,Sacramento,38.5642481,-121.4163484,1163
060670054041,Sacramento,38.5646198,-121.4013583,618
060670054042,Sacramento,38.5665456,-121.4070385,760
060670054043,Sacramento,38.5721694,-121.407256,515
060670054044,Sacramento,38.5719899,-121.3747883,1840
060670054045,Sacramento,38.5695902,-121.3886211,1384
060670054046,Sacramento,38.5708318,-121.3975803,770
060670055021,Sacramento,38.6063541,-121.4335139,1012
060670055022,Sacramento,38.6028962,-121.4243152,1993
060670055023,Sacramento,38.6034852,-121.4176144,2791
060670055051,Sacramento,38.6071084,-121.4083433,1551
060670055052,Sacramento,38.5988318,-121.4099671,1152
060670055053,Sacramento,38.6009859,-121.4063119,2203
060670055061,Sacramento,38.592503,-121.4153549,2305
060670055062,Sacramento,38.5924154,-121.4060807,1660
060670055081,Sacramento,38.5798295,-121.4125328,766
060670055082,Sacramento,38.5796975,-121.405634,1981
060670055083,Sacramento,38.5761074,-121.4084447,1471
060670055091,Sacramento,38.5852419,-121.4130197,2171
060670055101,Sacramento,38.5829651,-121.4072827,419
060670055102,Sacramento,38.5833295,-121.4038022,1451
060670055103,Sacramento,38.5860252,-121.40824,2260
060670055104,Sacramento,38.5866404,-121.4034722,1508
060670056011,Sacramento,38.6073779,-121.3973981,1130
060670056012,Sacramento,38.6065859,-121.3884937,2021
060670056013,Sacramento,38.5996313,-121.3968178,1619
060670056014,Sacramento,38.5995193,-121.387603,2373
060670056051,Sacramento,38.5922901,-121.3968365,1542
060670056052,Sacramento,38.5921794,-121.3876414,2119
060670056061,Sacramento,38.5777437,-121.3922063,501
060670056062,Sacramento,38.5850521,-121.3968541,2320
060670056063,Sacramento,38.5865216,-121.3869381,934
060670056064,Sacramento,38.5831993,-121.3883142,1090
060670057011,Sacramento,38.6053412,-121.3688572,1342
060670057012,Sacramento,38.5985304,-121.3743592,819
060670057013,Sacramento,38.6059345,-121.3774837,1753
060670057021,Sacramento,38.5911089,-121.3678534,895
060670057022,Sacramento,38.5805951,-121.3725213,1126
060670057023,Sacramento,38.5832917,-121.3787827,1209
060670057024,Sacramento,38.5911643,-121.3795352,692
060670057025,Sacramento,38.5912676,-121.3739359,709
060670058011,Sacramento,38.6065694,-121.3599026,666
060670058012,Sacramento,38.6064627,-121.3506538,1743
060670058013,Sacramento,38.5991739,-121.359788,1951
060670058014,Sacramento,38.5991099,-121.3504642,1198
060670058031,Sacramento,38.5901954,-121.3578879,1865
060670058032,Sacramento,38.5807999,-121.3595244,1185
060670058033,Sacramento,38.5761449,-121.3560602,762
060670058041,Sacramento,38.5898736,-121.3460795,1136
060670058042,Sacramento,38.5853683,-121.3370613,1418
060670059011,Sacramento,38.6319147,-121.3506138,1725
060670059012,Sacramento,38.6313349,-121.3616404,1412
060670059013,Sacramento,38.6392247,-121.362607,1744
060670059014,Sacramento,38.6397587,-121.3512737,1330
060670059031,Sacramento,38.6156872,-121.3503344,2390
060670059032,Sacramento,38.6121003,-121.3508901,489
060670059041,Sacramento,38.6138491,-121.3598804,865
060670059042,Sacramento,38.6204871,-121.3591103,1676
060670059043,Sacramento,38.6254035,-121.3606089,993
060670059044,Sacramento,38.6228616,-121.3506313,2030
060670060021,Sacramento,38.6194539,-121.3691263,946
060670060022,Sacramento,38.6195635,-121.3783889,976
060670060023,Sacramento,38.6159712,-121.3753835,1195
060670060024,Sacramento,38.6129966,-121.368297,537
060670060025,Sacramento,38.6122363,-121.3781235,1367
060670060031,Sacramento,38.631468,-121.3756331,1955
060670060032,Sacramento,38.6362107,-121.3756467,1699
060670060033,Sacramento,38.6391151,-121.3719761,1241
060670060041,Sacramento,38.6255397,-121.3807295,819
060670060042,Sacramento,38.6262362,-121.3726725,1058
060670060043,Sacramento,38.6231551,-121.3708354,680
060670061011,Sacramento,38.6285842,-121.3963693,2075
060670061012,Sacramento,38.6302915,-121.3872793,1532
060670061013,Sacramento,38.6215288,-121.3921913,921
060670061021,Sacramento,38.6160006,-121.396819,1908
060670061022,Sacramento,38.612942,-121.3947782,1363
060670061023,Sacramento,38.6141723,-121.3864982,657
060670062021,Sacramento,38.6165651,-121.4255992,1792
060670062022,Sacramento,38.61702,-121.4191544,1802
060670062023,Sacramento,38.612779,-121.4171331,593
060670062031,Sacramento,38.626774,-121.4060155,1403
060670062032,Sacramento,38.6217146,-121.4056404,2589
060670062041,Sacramento,38.6143623,-121.4060402,1204
060670062042,Sacramento,38.6181119,-121.4129197,2258
060670063001,Sacramento,38.6305835,-121.4239882,1280
060670063002,Sacramento,38.6258878,-121.4250621,1676
060670063003,Sacramento,38.6179155,-121.4328061,1037
060670063004,Sacramento,38.6137933,-121.4409295,632
060670064001,Sacramento,38.6420623,-121.4143697,1025
060670064002,Sacramento,38.6475833,-121.4242241,792
060670064003,Sacramento,38.6354484,-121.4146138,713
060670064004,Sacramento,38.634592,-121.425044,1937
060670064005,Sacramento,38.6389465,-121.4252312,1038
060670065011,Sacramento,38.6382554,-121.4339804,1209
060670065012,Sacramento,38.6348288,-121.4429711,540
060670065013,Sacramento,38.6394162,-121.4427409,2861
060670065021,Sacramento,38.6487926,-121.4430692,1498
060670065022,Sacramento,38.6489498,-121.433788,1070
060670066001,Sacramento,38.6305408,-121.4362817,1283
060670066002,Sacramento,38.6296385,-121.4445024,1372
060670066003,Sacramento,38.6257249,-121.4391267,1535
060670066004,Sacramento,38.6220338,-121.4407776,1098
060670066005,Sacramento,38.6182902,-121.4448896,2278
060670067031,Sacramento,38.6530653,-121.4621727,1534
060670067032,Sacramento,38.6495604,-121.4628008,1497
060670067033,Sacramento,38.64707,-121.4665075,2568
060670067041,Sacramento,38.6439798,-121.4512265,1123
060670067042,Sacramento,38.6458356,-121.454592,1827
060670067043,Sacramento,38.6512531,-121.4521762,1003
060670067051,Sacramento,38.6314414,-121.4628404,818
060670067052,Sacramento,38.6378934,-121.4642918,1706
060670067053,Sacramento,38.6273255,-121.4625446,1356
060670067054,Sacramento,38.6242277,-121.464212,1582
060670067061,Sacramento,38.6375631,-121.4521923,1383
060670067062,Sacramento,38.6293762,-121.4523667,2137
060670068011,Sacramento,38.6209692,-121.452212,1588
060670068021,Sacramento,38.6147521,-121.4543308,1108
060670068022,Sacramento,38.6126674,-121.4496058,831
060670068031,Sacramento,38.6199141,-121.461453,2861
060670068032,Sacramento,38.6141421,-121.4619211,686
060670069011,Sacramento,38.6021339,-121.4630415,1293
060670069012,Sacramento,38.5973861,-121.4585628,344
060670069021,Sacramento,38.6069278,-121.4640831,706
060670069022,Sacramento,38.6087888,-121.4539045,1447
060670069023,Sacramento,38.6088927,-121.4430287,1234
060670070011,Sacramento,38.6334351,-121.473178,2794
060670070012,Sacramento,38.6143123,-121.4711075,772
060670070013,Sacramento,38.6058153,-121.4716794,970
060670070071,Sacramento,38.6161684,-121.4804054,2216
060670070072,Sacramento,38.6048276,-121.4882206,1439
060670070073,Sacramento,38.6239652,-121.4790836,2310
060670070101,Sacramento,38.6186901,-121.5189005,864
060670070102,Sacramento,38.6106008,-121.5204268,2327
060670070103,Sacramento,38.6061341,-121.5138618,782
060670070111,Sacramento,38.6188613,-121.5106534,1560
060670070112,Sacramento,38.6214619,-121.5075425,1998
060670070113,Sacramento,38.6148119,-121.5083372,1303
060670070114,Sacramento,38.6238609,-121.513616,1098
060670070115,Sacramento,38.6104824,-121.5075655,97
060670070116,Sacramento,38.6105749,-121.5014843,874
060670070121,Sacramento,38.6172006,-121.5015045,2255
060670070122,Sacramento,38.6243375,-121.5018163,1586
060670070131,Sacramento,38.6251392,-121.4882766,1203
060670070132,Sacramento,38.6245597,-121.4952766,1765
060670070161,Sacramento,38.638714,-121.5336832,1284
060670070162,Sacramento,38.636584,-121.5279529,1555
060670070163,Sacramento,38.6357494,-121.5431635,2469
060670070171,Sacramento,38.6189847,-121.5474512,1656
060670070172,Sacramento,38.625617,-121.5242354,1913
060670070191,Sacramento,38.651421,-121.5048798,768
060670070192,Sacramento,38.6458666,-121.4925818,2129
060670070201,Sacramento,38.6132651,-121.5264621,1753
060670070202,Sacramento,38.6118337,-121.5353854,1036
060670070203,Sacramento,38.6046416,-121.5369019,2065
060670070211,Sacramento,38.6329685,-121.4908737,3147
060670070212,Sacramento,38.6342867,-121.4803228,2217
060670070221,Sacramento,38.6302969,-121.5002641,1477
060670070222,Sacramento,38.6291991,-121.5057167,1749
060670070231,Sacramento,38.6145658,-121.4917277,1029
060670070232,Sacramento,38.6169864,-121.4959796,1228
060670070233,Sacramento,38.6194947,-121.4912805,1476
060670070234,Sacramento,38.6171365,-121.4863542,970
060670070241,Sacramento,38.610441,-121.4899969,2049
060670070251,Sacramento,38.6459153,-121.5338409,1135
060670070252,Sacramento,38.6522069,-121.5355837,1804
060670070261,Sacramento,38.6523293,-121.5592332,2470
060670070262,Sacramento,38.6462556,-121.5417923,1163
060670070263,Sacramento,38.6458475,-121.5552268,1881
060670070271,Sacramento,38.6492016,-121.5248188,1386
060670070272,Sacramento,38.6512686,-121.5149254,1129
060670070281,Sacramento,38.6340863,-121.5107072,1126
060670070282,Sacramento,38.6426266,-121.5108847,1622
060670070283,Sacramento,38.6368108,-121.5184611,1901
060670071011,Sacramento,38.7042019,-121.5562979,200
060670071031,Sacramento,38.6619981,-121.5275921,2781
060670071032,Sacramento,38.6611561,-121.5158856,1596
060670071051,Sacramento,38.6809724,-121.498313,2916
060670071052,Sacramento,38.677607,-121.5023673,2141
060670071053,Sacramento,38.6729465,-121.4993671,1569
060670071061,Sacramento,38.6686437,-121.4992972,855
060670071062,Sacramento,38.6639869,-121.502267,3193
060670071063,Sacramento,38.657902,-121.5010881,1971
060670071064,Sacramento,38.6695431,-121.4858176,766
060670071071,Sacramento,38.6600674,-121.5496432,2161
060670071072,Sacramento,38.6616104,-121.5845292,855
060670071073,Sacramento,38.6605631,-121.5393669,1001
060670071081,Sacramento,38.67169,-121.5351405,3853
060670071082,Sacramento,38.670499,-121.5304005,1923
060670071091,Sacramento,38.6823867,-121.5233543,1540
060670071092,Sacramento,38.680526,-121.512531,2237
060670071101,Sacramento,38.6739334,-121.5125848,3067
060670071102,Sacramento,38.668667,-121.5127675,1954
060670071111,Sacramento,38.676505,-121.5252257,3036
060670071112,Sacramento,38.669304,-121.5210675,1557
060670072021,Sacramento,38.6908778,-121.4213093,1757
060670072022,Sacramento,38.6762663,-121.4380405,1457
060670072023,Sacramento,38.6769623,-121.4169447,848
060670072041,Sacramento,38.6623268,-121.4320924,2756
060670072042,Sacramento,38.6585007,-121.4521909,1623
060670072043,Sacramento,38.6632223,-121.4635546,1562
060670072061,Sacramento,38.7148129,-121.4742011,1936
060670072062,Sacramento,38.7233177,-121.435702,2023
060670072071,Sacramento,38.7083676,-121.4428831,1445
060670072072,Sacramento,38.7061598,-121.415355,1528
